,Codigo Web,Titulo,Barrio,Barrio Catastral,Precio venta,Precio arriendo,Area construida,Area privada,Estrato,Habitaciones,Parqueaderos,Banos,Antiguedad,Interior,Exterior,Zona,Sector,Long,Lat,Direccion,Url
30,2993-M3513448,"Casa en Arriendo, ANTIGUA",ANTIGUA,,,$8.416.000,230,230 ,5,3,3,5,Remodelado,Apto para niños@Citófonos@Comedor auxiliar@Estudio o biblioteca@Hall de alcobas@Puerta seguridad@Zona de lavandería@Instalación de gas natural@Closets 4@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina isla@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero independiente@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista exterior@,Area Terraza/Balcón 15 m²@Circuito cerrado de TV@Jardín@Vista panorámica@Conjunto cerrado@Esquinero@Número de Ascensores 0@Terraza/Balcón terraza@Vigilancia 24hrs@,Cancha(s) de basket@Cancha(s) de fútbol@Salón comunal@Sendero peatonal@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.039474,4.7168813,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-lisboa-3-habitaciones-5-banos-3-garajes/2993-M3513448
31,159-M2074146,Casa en Arriendo,,,,$100.000,350,350 ,5,5,4,4,Entre 0 y 5 años,Ancho 20 m@Apto para niños@Citófonos@Comedor auxiliar@Tipo de cortinas persianas@Hall de alcobas@Equipado / amoblado@Zona de lavandería@Fondo 20 m@Instalación de gas natural@Closets 3@Se permite fumar@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina isla@Tipo de comedor comedor independiente@Deposito 0@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso porcelanato@Tipo de piso en alcobas porcelanato@Tipo de piso en comedor porcelanato@Tipo de piso en estudio porcelanato@Tipo de piso en sala porcelanato@Vista exterior@,Area lote 250 m²@Area Terraza/Balcón 60 m²@Circuito cerrado de TV@Jardín@Piscina@Conjunto cerrado@Esquinero@Terraza/Balcón terraza@Vigilancia 24hrs@,Zona de BBQ@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-carmen-de-apicala-5-habitaciones-4-banos-4-garajes/159-M2074146
32,3553-M4422360,"Casa en Arriendo, Cerros de Sotileza",Cerros de Sotileza,,,$4.300.000,165,165 ,5,3,2,4,Más de 20 años,Citófonos@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Zona de lavandería@Instalación de gas natural@Calentador gas@Tipo de casa townhouse@Tipo de cocina lineal@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero servidumbre@Tipo acabado de piso laminado@Tipo de piso en estudio marmol@Vista exterior@,Area lote 165 m²@Circuito cerrado de TV@Jardín@Conjunto cerrado@Vigilancia 24hrs@,Salón comunal@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.07441,4.718221,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-niza-norte-3-habitaciones-4-banos-2-garajes/3553-M4422360
33,2821-M4207087,"Casa en Arriendo, MC ANDREA MONTE VERDE 3168516001",MC ANDREA MONTE VERDE 3168516001,,,$6.500.000,153,153 ,6,3,2,4,Entre 5 y 10 años,Apto para niños@Chimenea@Citófonos@Comedor auxiliar@Tipo de cortinas persianas@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Puerta seguridad@Sauna / turco@Zona de lavandería@Instalación de gas natural@Closets 3@Número de líneas teléfonicas 0@Se permite fumar@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina en u@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso porcelanato@Tipo de piso en alcobas laminado@Tipo de piso en comedor porcelanato@Tipo de piso en estudio laminado@Tipo de piso en sala porcelanato@Vista interior@,Area lote 350 m²@Acceso para discapacitados@Circuito cerrado de TV@Jardín@Piscina@Vista panorámica@Conjunto cerrado@Número de Ascensores 0@Vigilancia 24hrs@,Cancha(s) de basket@Cancha(s) de fútbol@Cancha(s) de squash@Cancha(s) de tennis@Gimnasio@Salón comunal@Sendero peatonal@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-chia-mc-andrea-monte-verde-3168516001-3-habitaciones-4-banos-2-garajes/2821-M4207087
34,15293-M4206875,"Casa en Arriendo, VILLA CAMPESTRE",VILLA CAMPESTRE,,,$5.000.000,304.87,304.87 ,6,3,2,5,Entre 10 y 20 años,Ancho 12 m@Citófonos@Comedor auxiliar@Tipo de cortinas ninguna@Cuarto de servicio@Estudio o biblioteca@Hall de alcobas@Zona de lavandería@Fondo 25 m@Instalación de gas natural@Closets 3@Número de líneas teléfonicas 0@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina en l@Tipo de comedor comedor independiente@Deposito 0@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso porcelanato@Tipo de piso en alcobas porcelanato@Tipo de piso en comedor porcelanato@Tipo de piso en estudio porcelanato@Tipo de piso en sala porcelanato@Vista exterior@,Area lote 304.87 m²@Area Terraza/Balcón 20 m²@Circuito cerrado de TV@Jardín@Conjunto cerrado@Número de Ascensores 0@Terraza/Balcón balcón@Vigilancia 24hrs@,Salón comunal@Sendero peatonal@Zona de BBQ@Zona para niños@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.867905,11.021713,,https://www.metrocuadrado.com/inmueble/arriendo-casa-barranquilla-cn-arrecifes-3-habitaciones-5-banos-2-garajes/15293-M4206875
35,10967-M4421610,"Casa en Arriendo, SAN SIMON",SAN SIMON,,,$16.000.000,512,1398 ,6,4,4,5,Entre 10 y 20 años,Apto para niños@Chimenea@Citófonos@Comedor auxiliar@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Jacuzzi@Zona de lavandería@Instalación de gas natural@Calentador gas@Tipo de casa tradicional@Tipo de cocina abierta@Tipo de comedor comedor independiente@Tipo de estufa gas@Tipo de parqueadero propio@Vista exterior@,Area lote 1398 m²@Jardín@Conjunto cerrado@Esquinero@,Zona para niños@Zonas verdes@,,-74.0517,4.814262,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-casa-blanca-4-habitaciones-5-banos-4-garajes/10967-M4421610
36,10967-M4421637,"Casa en Arriendo, SAN SIMON GUAYMARAL",SAN SIMON GUAYMARAL,,,$10.000.000,300,1359 ,6,4,4,4,Entre 10 y 20 años,Chimenea@Citófonos@Comedor auxiliar@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Jacuzzi@Zona de lavandería@Instalación de gas natural@Número de líneas teléfonicas 0@Calentador gas@Tipo de casa condominio@Tipo de cocina isla@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Vista exterior@,Area lote 1359 m²@Area Terraza/Balcón 50 m²@Circuito cerrado de TV@Vista panorámica@Conjunto cerrado@Terraza/Balcón terraza@,,,-74.0517,4.814262,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-casa-blanca-4-habitaciones-4-banos-4-garajes/10967-M4421637
37,3325-M3243564,"Casa en Arriendo, MANGA",MANGA,,,$12.000.000,540,540 ,5,5,3,5,Entre 10 y 20 años,Hall de alcobas@Zona de lavandería@Closets 2@Tipo de casa tradicional@Tipo de cocina lineal@Tipo de comedor sala comedor@Deposito 0@Tipo de parqueadero propio@Tipo acabado de piso baldosa@Tipo de piso en alcobas baldosa@Tipo de piso en comedor baldosa@Tipo de piso en sala baldosa@Vista exterior@,Vigilancia 0@,,Cerca supermercados@Cerca transporte público@,-75.52975,10.418458,,https://www.metrocuadrado.com/inmueble/arriendo-casa-cartagena-de-indias-pie-de-la-popa-5-habitaciones-5-banos-3-garajes/3325-M3243564
38,13436-M4156699,"Casa en Arriendo, Vereda Calahorra",Vereda Calahorra,,,$11.500.000,183,183 ,5,3,2,4,Entre 5 y 10 años,Parqueadero cubierto@Zona de lavandería@Instalación de gas natural@Calentador gas@Tipo de casa townhouse@Tipo de cocina abierta@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Vista exterior@,Area lote 407 m²@Conjunto cerrado@,,,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-cajica-vereda-calahorra-3-habitaciones-4-banos-2-garajes/13436-M4156699
39,10062-M4039426,"Casa en Arriendo, Conj  Piedra Santa",Conj  Piedra Santa,,,$4.700.000,115,115 ,5,3,3,3,Entre 0 y 5 años,Apto para niños@Chimenea@Citófonos@Comedor auxiliar@Estudio o biblioteca@Hall de alcobas@Zona de lavandería@Instalación de gas natural@Se permite fumar@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina abierta@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista exterior@,Area lote 173 m²@Area Terraza/Balcón 17 m²@Acceso para discapacitados@Circuito cerrado de TV@Jardín@Vista panorámica@Conjunto cerrado@Terraza/Balcón terraza@Vigilancia 24hrs@,Cancha(s) de fútbol@Sendero peatonal@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía principal@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-cajica-conj.-piedra-santa-3-habitaciones-3-banos-3-garajes/10062-M4039426
40,79-M4039282,"Casa en Arriendo, Hacienda san simon  pl  1 al  10",hacienda san simon  pl  1 al  10,,,$17.000.000,500,700 ,6,5,4,5,Entre 5 y 10 años,Apto para niños@Calefacción@Chimenea@Citófonos@Comedor auxiliar@Tipo de cortinas persianas@Cuarto de servicio@Estudio o biblioteca@Hall de alcobas@Puerta seguridad@Zona de lavandería@Instalación de gas natural@Closets 4@Número de líneas teléfonicas 1@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina en u@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso madera@Tipo de piso en alcobas madera@Tipo de piso en comedor laminado@Tipo de piso en estudio madera@Tipo de piso en sala madera@Vista exterior@,Area lote 1500 m²@Area Terraza/Balcón 200 m²@Acceso para discapacitados@Circuito cerrado de TV@Jardín@Conjunto cerrado@Número de Ascensores 0@Terraza/Balcón terraza@Vigilancia 24hrs@,Sendero peatonal@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca colegios / universidades@Cerca parques@Cerca transporte público@Sobre vía secundaria@,-74.05169,4.8214893,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-casa-blanca-5-habitaciones-5-banos-4-garajes/79-M4039282
41,3038-M4475764,"Casa en Arriendo, CHICO NORTE II",CHICO NORTE II,,,$13.000.000,320,320 ,6,5,3,2,Entre 10 y 20 años,Ancho 320 m@Alarma@Citófonos@Comedor auxiliar@Tipo de cortinas ninguna@Estudio o biblioteca@Hall de alcobas@Equipado / amoblado@Puerta seguridad@Zona de lavandería@Fondo 320 m@Instalación de gas natural@Closets 2@Número de líneas teléfonicas 2@Se permite fumar@Permite mascotas@Calentador electrico@Tipo de casa tradicional@Tipo de cocina abierta@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero independiente@Tipo acabado de piso cerámica@Tipo de piso en alcobas cerámica@Tipo de piso en comedor cerámica@Tipo de piso en estudio cerámica@Tipo de piso en sala cerámica@Vista exterior@,Area lote 320 m²@Acceso para discapacitados@Circuito cerrado de TV@Vista panorámica@Esquinero@Número de Ascensores 0@Vigilancia 24hrs@,Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía principal@Sobre vía secundaria@,-74.04871,4.681287,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-chico-norte-et.-ii-5-habitaciones-2-banos-3-garajes/3038-M4475764
42,687-M4329476,"Casa en Arriendo, ENVIGADO",ENVIGADO,,,$23.700.000,368,368 ,6,3,4,4,Entre 5 y 10 años,Ancho 0 m@Citófonos@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Equipado / amoblado@Zona de lavandería@Fondo 0 m@Instalación de gas natural@Closets 0@Número de líneas teléfonicas 0@Calentador gas@Tipo de casa condominio@Tipo de comedor sala comedor@Deposito 2@Tipo de estufa gas@Tipo acabado de piso porcelanato@Tipo de piso en alcobas laminado@Vista exterior@,Area lote 2355 m²@Area Terraza/Balcón 1 m²@Circuito cerrado de TV@Conjunto cerrado@Número de Ascensores 0@Terraza/Balcón balcón@Vigilancia 24hrs@,Zonas verdes@,Cerca centros comerciales@Cerca supermercados@Cerca transporte público@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-envigado-envigado-3-habitaciones-4-banos-4-garajes/687-M4329476
43,687-M4475428,"Casa en Arriendo, EL RETIRO",EL RETIRO,,,$16.300.000,700,700 ,6,5,2,5,Entre 5 y 10 años,Ancho 0 m@Chimenea@Citófonos@Estudio o biblioteca@Parqueadero cubierto@Equipado / amoblado@Zona de lavandería@Fondo 0 m@Instalación de gas natural@Closets 4@Número de líneas teléfonicas 0@Calentador gas@Tipo de casa condominio@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo acabado de piso madera@Tipo de piso en alcobas madera@Vista exterior@,Area lote 9000 m²@Area Terraza/Balcón 1 m²@Circuito cerrado de TV@Conjunto cerrado@Terraza/Balcón terraza@Vigilancia 24hrs@,Salón comunal@,Cerca centros comerciales@Cerca supermercados@Cerca transporte público@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-retiro-5-habitaciones-5-banos-2-garajes/687-M4475428
44,544-M4475916,"Casa en Arriendo, Bilbao",Bilbao,,,$992.000,60,60 ,2,3,,1,Entre 10 y 20 años,Apto para niños@Estudio o biblioteca@Zona de lavandería@Instalación de gas natural@Closets 3@Calentador gas@Tipo de casa tradicional@Tipo de cocina otra@Tipo de comedor sala comedor@Deposito 0@Tipo acabado de piso cerámica@Tipo de piso en alcobas cerámica@Tipo de piso en comedor cerámica@Tipo de piso en estudio cerámica@Tipo de piso en sala cerámica@Vista interior@,Conjunto cerrado@Vigilancia 24hrs@,Cancha(s) de fútbol@Salón comunal@Zona para niños@Zonas verdes@,Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.116234,4.7511787,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-bilbao-i-sector-3-habitaciones-1-banos/544-M4475916
45,2355-M2539632,"Casa en Arriendo, TIERRA ALTA",TIERRA ALTA,,,$15.000.000,416,416 ,,3,4,4,Entre 10 y 20 años,Cuarto de servicio@Parqueadero cubierto@Zona de lavandería@Instalación de gas natural@Calentador gas@Tipo de casa condominio@Tipo de comedor comedor independiente@Tipo de estufa gas@Tipo de parqueadero propio@Vista exterior@,Conjunto cerrado@Vigilancia 24hrs@,Cancha(s) de tennis@,,-74.0306,4.8224173,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-torca-3-habitaciones-4-banos-4-garajes/2355-M2539632
46,3155-M3826783,"Casa en Arriendo, VILLA LOS PINOS",VILLA LOS PINOS,,,$6.000.000,262,480 ,5,4,4,5,Entre 0 y 5 años,Apto para niños@Alarma@Chimenea@Citófonos@Tipo de cortinas persianas@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Sauna / turco@Zona de lavandería@Instalación de gas natural@Closets 4@Número de líneas teléfonicas 0@Calentador gas@Tipo de casa condominio@Tipo de cocina abierta@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista exterior@,Area lote 480 m²@Area Terraza/Balcón 25 m²@Acceso para discapacitados@Circuito cerrado de TV@Jardín@Piscina@Vista panorámica@Conjunto cerrado@Esquinero@Número de Ascensores 0@Terraza/Balcón terraza@Vigilancia 24hrs@,Cancha(s) de fútbol@Cancha(s) de tennis@Gimnasio@Salón comunal@Sendero peatonal@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-cajica-villa-los-pinos-4-habitaciones-5-banos-4-garajes/3155-M3826783
47,14336-M4408907,Casa en Arriendo,,,,$3.000.000,150,150 ,4,3,2,4,Entre 5 y 10 años,Zona de lavandería@Tipo de casa condominio@,Conjunto cerrado@,,,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-chia-3-habitaciones-4-banos-2-garajes/14336-M4408907
48,10967-M3358833,"Casa en Arriendo, HACIENDA SAN SIMON",HACIENDA SAN SIMON,,,$10.500.000,437,1200 ,6,3,4,5,Entre 10 y 20 años,Apto para niños@Chimenea@Citófonos@Comedor auxiliar@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Zona de lavandería@Instalación de gas natural@Número de líneas teléfonicas 0@Se permite fumar@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina otra@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Vista exterior@,Area lote 1200 m²@Circuito cerrado de TV@Jardín@Vista panorámica@Conjunto cerrado@Esquinero@Vigilancia 24hrs@,,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.04654,4.821528,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-casa-blanca-3-habitaciones-5-banos-4-garajes/10967-M3358833
49,14336-M3689409,Casa en Arriendo,,,,$6.000.000,170,160 ,5,3,4,4,Entre 5 y 10 años,Zona de lavandería@Tipo de casa condominio@,Conjunto cerrado@,,,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-cajica-3-habitaciones-4-banos-4-garajes/14336-M3689409
50,14336-M3690248,Casa en Arriendo,,,,$3.000.000,138,138 ,5,3,2,4,Entre 5 y 10 años,Zona de lavandería@Tipo de casa condominio@,Conjunto cerrado@,,,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-cajica-3-habitaciones-4-banos-2-garajes/14336-M3690248
51,14336-M3996339,Casa en Arriendo,,,,$4.600.000,138,138 ,5,3,2,3,Entre 5 y 10 años,Zona de lavandería@Tipo de casa condominio@,Conjunto cerrado@,,,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-cajica-3-habitaciones-3-banos-2-garajes/14336-M3996339
52,2821-M4469204,"Casa en Arriendo, BRITALIA NORTE",BRITALIA NORTE,,,$1.750.000,92,92 ,3,3,1,3,Más de 20 años,Citófonos@Estudio o biblioteca@Hall de alcobas@Equipado / amoblado@Zona de lavandería@Instalación de gas natural@Closets 3@Número de líneas teléfonicas 0@Calentador gas@Tipo de casa tradicional@Tipo de cocina otra@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero independiente@Tipo acabado de piso cerámica@Tipo de piso en alcobas cerámica@Tipo de piso en comedor cerámica@Tipo de piso en estudio cerámica@Tipo de piso en sala cerámica@Vista exterior@,Circuito cerrado de TV@Conjunto cerrado@Número de Ascensores 0@Vigilancia 24hrs@,Salón comunal@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.05804,4.747312,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-britalia-3-habitaciones-3-banos-1-garajes/2821-M4469204
53,505-M4207106,"Casa en Arriendo, VILLA LUZ",VILLA LUZ,,,$3.500.000,180,180 ,3,5,1,4,Más de 20 años,Ancho 7.5 m@Apto para niños@Chimenea@Comedor auxiliar@Tipo de cortinas ninguna@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Fondo 24 m@Instalación de gas natural@Closets 3@Número de líneas teléfonicas 1@Se permite fumar@Permite mascotas@Calentador electrico@Tipo de casa tradicional@Tipo de cocina lineal@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Vista exterior@,Acceso para discapacitados@Número de Ascensores 0@,Zona de BBQ@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.10875,4.680507,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-villa-luz-5-habitaciones-4-banos-1-garajes/505-M4207106
54,2238-M3245284,"Casa en Arriendo, CONTADOR",CONTADOR,,,$4.900.000,190,170 ,5,4,3,4,Más de 20 años,Ancho 9 m@Comedor auxiliar@Cuarto de servicio@Estudio o biblioteca@Hall de alcobas@Zona de lavandería@Fondo 28 m@Instalación de gas natural@Closets 3@Permite mascotas@Calentador gas@Tipo de casa tradicional@Tipo de cocina paralela@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo de piso en alcobas cerámica@Tipo de piso en comedor madera@Tipo de piso en sala madera@Vista exterior@,Area lote 252 m²@Area Terraza/Balcón 30 m²@Terraza/Balcón terraza@Vigilancia 0@,,Cerca centros comerciales@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.04536,4.716433,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-el-contador-4-habitaciones-4-banos-3-garajes/2238-M3245284
55,13436-M4209563,"Casa en Arriendo, Santa Barbara Oriental",Santa Barbara Oriental,,,$15.000.000,292,292 ,6,4,3,3,Más de 20 años,Apto para niños@Comedor auxiliar@Cuarto de servicio@Parqueadero cubierto@Hall de alcobas@Zona de lavandería@Instalación de gas natural@Closets 4@Se permite fumar@Calentador gas@Tipo de casa tradicional@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso madera@Vista exterior@,Area lote 292 m²@Circuito cerrado de TV@Jardín@Vista panorámica@Conjunto cerrado@Esquinero@Vigilancia 24hrs@,Zona de BBQ@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.03119,4.7016926,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-santa-barbara-oriental-4-habitaciones-3-banos-3-garajes/13436-M4209563
56,9859-M3366303,"Casa en Arriendo, CAMINO DE LOS ARRAYANES",CAMINO DE LOS ARRAYANES,,,$5.150.000,189,189 ,6,3,2,4,Entre 10 y 20 años,Apto para niños@Chimenea@Citófonos@Comedor auxiliar@Tipo de cortinas persianas@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Puerta seguridad@Zona de lavandería@Instalación de gas natural@Closets 4@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina paralela@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista exterior@,Area Terraza/Balcón 50 m²@Acceso para discapacitados@Jardín@Piscina@Vista panorámica@Conjunto cerrado@Esquinero@Número de Ascensores 0@Terraza/Balcón balcón@Vigilancia 24hrs@,Cancha(s) de basket@Cancha(s) de fútbol@Cancha(s) de squash@Cancha(s) de tennis@Gimnasio@Salón comunal@Sendero peatonal@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Sobre vía secundaria@,-74.07032,4.799524,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-conejera-3-habitaciones-4-banos-2-garajes/9859-M3366303
57,409-M4472117,"Casa en Arriendo, NORMANDIA",NORMANDIA,,,$3.800.000,220,220 ,4,4,2,4,Más de 20 años,Ancho 24 m@Tipo de cortinas ninguna@Cuarto de servicio@Parqueadero cubierto@Hall de alcobas@Puerta seguridad@Zona de lavandería@Fondo 6 m@Instalación de gas natural@Closets 4@Calentador gas@Tipo de casa tradicional@Tipo de cocina lineal@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en sala laminado@Vista exterior@,Area lote 144 m²@Vista panorámica@Vigilancia 0@,Sendero peatonal@Zonas verdes@,Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.106476,4.6690145,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-normandia-4-habitaciones-4-banos-2-garajes/409-M4472117
58,9859-M3369723,"Casa en Arriendo, Cajica",cajica,,,$8.000.000,310,310 ,6,4,4,4,Entre 10 y 20 años,Apto para niños@Chimenea@Citófonos@Comedor auxiliar@Tipo de cortinas persianas@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Sauna / turco@Zona de lavandería@Instalación de gas natural@Closets 4@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de comedor comedor independiente@Deposito 3@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista exterior@,Area Terraza/Balcón 50 m²@Acceso para discapacitados@Jardín@Piscina@Vista panorámica@Conjunto cerrado@Número de Ascensores 0@Terraza/Balcón terraza@Vigilancia 24hrs@,Cancha(s) de tennis@Gimnasio@Salón comunal@Sendero peatonal@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-cajica-cajica-4-habitaciones-4-banos-4-garajes/9859-M3369723
